Customer Name,Customer Name (Orders$1),Customer Segment,Customer Segment (Orders$1),Order Date,Order Date (Orders$1),Order ID,Order ID (Orders$1),Order Priority,Order Priority (Orders$1),Product Category,Product Category (Orders$1),Product Container,Product Container (Orders$1),Product Name,Product Name (Orders$1),Product Sub-Category,Product Sub-Category (Orders$1),Province,Province (Orders$1),Region,Region (Orders$1),Row ID,Row ID (Orders$1),Ship Date,Ship Date (Orders$1),Ship Mode,Ship Mode (Orders$1),Antecedent All Order IDs,Co-occurance Order IDs,Consequent All Order IDs,Discount,Discount (Orders$1),Donut,Number of Records,One,Order Quantity,Order Quantity (Orders$1),Product Base Margin,Product Base Margin (Orders$1),Profit,Profit (Orders$1),Sales,Sales (Orders$1),Shipping Cost,Shipping Cost (Orders$1),Unit Price,Unit Price (Orders$1)
Stefania Perrino,Stefania Perrino,Corporate,Corporate,9/11/2012 12:00:00 AM,9/11/2012 12:00:00 AM,41766,41766,Critical,Critical,Office Supplies,Technology,Small Box,Jumbo Drum,GBC Recycled Grain Textured Covers,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Binders and Binder Accessories,Office Machines,Nova Scotia,Saskachewan,Atlantic,Prarie,5888,5889,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,Regular Air,Delivery Truck,,,,0,0.01,0,1,1,7,10,0.37,0.38,10.064,969.05,273.42,5158.09,14.72,28.14,34.54,500.98
Maya Herman,Maya Herman,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,27302,27302,Low,Low,Office Supplies,Furniture,Small Box,Small Box,Xerox 1891,9-3/4 Diameter Round Wall Clock,Paper,Office Furnishings,Saskachewan,Saskachewan,Prarie,Prarie,3833,3832,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.08,0.04,0,1,1,3,16,0.38,0.43,-27.51,29.76,143.5,237.54,5.81,8.78,48.91,13.79
Maya Herman,Maya Herman,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,27302,27302,Low,Low,Furniture,Office Supplies,Small Box,Small Box,9-3/4 Diameter Round Wall Clock,Xerox 1891,Office Furnishings,Paper,Saskachewan,Saskachewan,Prarie,Prarie,3832,3833,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.04,0.08,0,1,1,16,3,0.43,0.38,29.76,-27.51,237.54,143.5,8.78,5.81,13.79,48.91
Grant Donatelli,Grant Donatelli,Consumer,Consumer,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,46212,46212,Not Specified,Not Specified,Office Supplies,Furniture,Small Box,Jumbo Box,Staples #10 Colored Envelopes,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Envelopes,Tables,Alberta,Ontario,West,Ontario,6492,6491,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Express Air,Delivery Truck,,,,0.09,0.08,0,1,1,43,7,0.38,0.71,72.28,-1331.553366,322.47,3877.88,2.5,45.7,7.78,550.98
Grant Donatelli,Grant Donatelli,Consumer,Consumer,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,46212,46212,Not Specified,Not Specified,Furniture,Office Supplies,Jumbo Box,Small Box,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Staples #10 Colored Envelopes,Tables,Envelopes,Ontario,Alberta,Ontario,West,6491,6492,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Delivery Truck,Express Air,,,,0.08,0.09,0,1,1,7,43,0.71,0.38,-1331.553366,72.28,3877.88,322.47,45.7,2.5,550.98,7.78
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Furniture,Office Supplies,Small Pack,Small Box,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Xerox 215,Office Furnishings,Paper,Manitoba,Manitoba,Prarie,Prarie,648,646,9/19/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.07,0.09,0,1,1,15,45,0.49,0.37,86.33,-141.44,294.66,282.71,6.67,6.74,20.24,6.48
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Office Supplies,Office Supplies,Small Box,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Xerox 215,Appliances,Paper,Manitoba,Manitoba,Prarie,Prarie,647,646,9/19/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Regular Air,Regular Air,4578,,,0.01,0.09,0,1,1,48,45,0.43,0.37,-250.53,-141.44,724.13,282.71,13.32,6.74,14.81,6.48
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Office Supplies,Furniture,Small Box,Small Pack,Xerox 215,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Paper,Office Furnishings,Manitoba,Manitoba,Prarie,Prarie,646,648,9/17/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.09,0.07,0,1,1,45,15,0.37,0.49,-141.44,86.33,282.71,294.66,6.74,6.67,6.48,20.24
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Office Supplies,Office Supplies,Small Box,Small Box,Xerox 215,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Paper,Appliances,Manitoba,Manitoba,Prarie,Prarie,646,647,9/17/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.09,0.01,0,1,1,45,48,0.37,0.43,-141.44,-250.53,282.71,724.13,6.74,13.32,6.48,14.81
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Office Supplies,Furniture,Small Box,Small Pack,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Appliances,Office Furnishings,Manitoba,Manitoba,Prarie,Prarie,647,648,9/19/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Regular Air,4578,,,0.01,0.07,0,1,1,48,15,0.43,0.49,-250.53,86.33,724.13,294.66,13.32,6.67,14.81,20.24
Roy Skaria,Roy Skaria,Corporate,Corporate,9/12/2012 12:00:00 AM,9/12/2012 12:00:00 AM,4578,4578,Low,Low,Furniture,Office Supplies,Small Pack,Small Box,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Furnishings,Appliances,Manitoba,Manitoba,Prarie,Prarie,648,647,9/19/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.07,0.01,0,1,1,15,48,0.49,0.43,86.33,-250.53,294.66,724.13,6.67,13.32,20.24,14.81
Ken Lonsdale,Ken Lonsdale,Consumer,Consumer,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,46053,46053,High,High,Technology,Office Supplies,Wrap Bag,Small Box,Accessory34,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Telephones and Communication,Appliances,British Columbia,Alberta,West,West,6473,6474,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Regular Air,Regular Air,,,,0,0.05,0,1,1,31,25,0.55,0.57,856.962,392.76,2447.1075,1458.83,0.99,3.5,85.99,60.22
Ken Lonsdale,Ken Lonsdale,Consumer,Consumer,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,46053,46053,High,High,Office Supplies,Technology,Small Box,Wrap Bag,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Accessory34,Appliances,Telephones and Communication,Alberta,British Columbia,West,West,6474,6473,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Regular Air,Regular Air,46053,,,0.05,0,0,1,1,25,31,0.57,0.55,392.76,856.962,1458.83,2447.1075,3.5,0.99,60.22,85.99
Todd Boyes,Todd Boyes,Small Business,Small Business,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,2146,2146,Not Specified,Not Specified,Office Supplies,Technology,Small Box,Small Box,Avery 479,5165,Labels,Telephones and Communication,Ontario,Ontario,Ontario,Ontario,308,307,9/15/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.07,0.06,0,1,1,44,41,0.39,0.59,41.7,1663.083,113.71,6111.1685,0.5,4.99,2.61,175.99
Todd Boyes,Todd Boyes,Small Business,Small Business,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,2146,2146,Not Specified,Not Specified,Technology,Office Supplies,Small Box,Small Box,5165,Avery 479,Telephones and Communication,Labels,Ontario,Ontario,Ontario,Ontario,307,308,9/14/2012 12:00:00 AM,9/15/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.06,0.07,0,1,1,41,44,0.59,0.39,1663.083,41.7,6111.1685,113.71,4.99,0.5,175.99,2.61
Victoria Wilson,Victoria Wilson,Home Office,Home Office,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,32000,32000,Low,Low,Furniture,Office Supplies,Jumbo Box,Wrap Bag,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Acco® Hot Clips™ Clips to Go,Tables,Rubber Bands,Ontario,Ontario,Ontario,Ontario,4493,4492,9/20/2012 12:00:00 AM,9/15/2012 12:00:00 AM,Delivery Truck,Regular Air,,,,0.02,0.05,0,1,1,26,49,0.8,0.4,-1096.776,24.95,15168.82,162.16,147.12,1.35,550.98,3.29
Victoria Wilson,Victoria Wilson,Home Office,Home Office,9/13/2012 12:00:00 AM,9/13/2012 12:00:00 AM,32000,32000,Low,Low,Office Supplies,Furniture,Wrap Bag,Jumbo Box,Acco® Hot Clips™ Clips to Go,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Rubber Bands,Tables,Ontario,Ontario,Ontario,Ontario,4492,4493,9/15/2012 12:00:00 AM,9/20/2012 12:00:00 AM,Regular Air,Delivery Truck,,,,0.05,0.02,0,1,1,49,26,0.4,0.8,24.95,-1096.776,162.16,15168.82,1.35,147.12,3.29,550.98
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Technology,Office Supplies,Small Pack,Small Box,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Computer Peripherals,Appliances,Ontario,Ontario,Ontario,Ontario,7166,7165,9/18/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.01,0.04,0,1,1,14,28,0.55,0.59,24.56,-93.12,626.33,132.01,1.99,5.15,45.19,4.37
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Furniture,Office Supplies,Large Box,Small Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Furnishings,Appliances,Ontario,Ontario,Ontario,Ontario,7167,7165,9/21/2012 12:00:00 AM,9/14/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.04,0,1,1,3,28,0.59,0.59,352.38,-93.12,394.34,132.01,24.49,5.15,136.98,4.37
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Small Box,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Belkin 8 Outlet Surge Protector,Binders and Binder Accessories,Appliances,British Columbia,Nova Scotia,West,Atlantic,5959,5960,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.06,0,1,1,4,19,0.39,0.57,-7.406,146.79,36.46,773.83,2.99,5.33,8.69,40.98
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Small Box,Small Box,Belkin 8 Outlet Surge Protector,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Appliances,Binders and Binder Accessories,Nova Scotia,British Columbia,Atlantic,West,5960,5959,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,42306,42306,42306,0.06,0.1,0,1,1,19,4,0.57,0.39,146.79,-7.406,773.83,36.46,5.33,2.99,40.98,8.69
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Wrap Bag,Small Box,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Belkin 8 Outlet Surge Protector,Pens & Art Supplies,Appliances,Newfoundland,Nova Scotia,Atlantic,Atlantic,5961,5960,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.03,0.06,0,1,1,18,19,0.41,0.57,-63.03,146.79,47.4,773.83,5.2,5.33,2.28,40.98
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Wrap Bag,Small Box,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow","Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Pens & Art Supplies,Binders and Binder Accessories,Newfoundland,British Columbia,Atlantic,West,5961,5959,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,,,42306,0.03,0.1,0,1,1,18,4,0.41,0.39,-63.03,-7.406,47.4,36.46,5.2,2.99,2.28,8.69
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Small Box,Wrap Bag,Belkin 8 Outlet Surge Protector,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Appliances,Pens & Art Supplies,Nova Scotia,Newfoundland,Atlantic,Atlantic,5960,5961,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,42306,,,0.06,0.03,0,1,1,19,18,0.57,0.41,146.79,-63.03,773.83,47.4,5.33,5.2,40.98,2.28
Maureen Gastineau,Maureen Gastineau,Consumer,Consumer,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,42306,42306,High,High,Office Supplies,Office Supplies,Small Box,Wrap Bag,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl","Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Binders and Binder Accessories,Pens & Art Supplies,British Columbia,Newfoundland,West,Atlantic,5959,5961,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.03,0,1,1,4,18,0.39,0.41,-7.406,-63.03,36.46,47.4,2.99,5.2,8.69,2.28
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Office Supplies,Technology,Small Box,Small Pack,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags","Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Appliances,Computer Peripherals,Ontario,Ontario,Ontario,Ontario,7165,7166,9/14/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Regular Air,Regular Air,51140,,,0.04,0.01,0,1,1,28,14,0.59,0.55,-93.12,24.56,132.01,626.33,5.15,1.99,4.37,45.19
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Furniture,Technology,Large Box,Small Pack,"3M Polarizing Task Lamp with Clamp Arm, Light Gray","Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Office Furnishings,Computer Peripherals,Ontario,Ontario,Ontario,Ontario,7167,7166,9/21/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.1,0.01,0,1,1,3,14,0.59,0.55,352.38,24.56,394.34,626.33,24.49,1.99,136.98,45.19
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Office Supplies,Furniture,Small Box,Large Box,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags","3M Polarizing Task Lamp with Clamp Arm, Light Gray",Appliances,Office Furnishings,Ontario,Ontario,Ontario,Ontario,7165,7167,9/14/2012 12:00:00 AM,9/21/2012 12:00:00 AM,Regular Air,Regular Air,51140,,,0.04,0.1,0,1,1,28,3,0.59,0.59,-93.12,352.38,132.01,394.34,5.15,24.49,4.37,136.98
Sean O'Donnell,Sean O'Donnell,Corporate,Corporate,9/14/2012 12:00:00 AM,9/14/2012 12:00:00 AM,51140,51140,Low,Low,Technology,Furniture,Small Pack,Large Box,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus","3M Polarizing Task Lamp with Clamp Arm, Light Gray",Computer Peripherals,Office Furnishings,Ontario,Ontario,Ontario,Ontario,7166,7167,9/18/2012 12:00:00 AM,9/21/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.01,0.1,0,1,1,14,3,0.55,0.59,24.56,352.38,626.33,394.34,1.99,24.49,45.19,136.98
Shahid Shariari,Shahid Shariari,Corporate,Corporate,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,31874,31874,High,High,Office Supplies,Furniture,Small Pack,Jumbo Box,Fiskars® Softgrip Scissors,Bretford CR4500 Series Slim Rectangular Table,"Scissors, Rulers and Trimmers",Tables,British Columbia,British Columbia,West,West,4477,4478,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,Express Air,Delivery Truck,,,,0.03,0.05,0,1,1,29,39,0.57,0.66,20.76,275.93,321.95,13244.04,3.37,84.84,10.98,348.21
Shahid Shariari,Shahid Shariari,Corporate,Corporate,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,31874,31874,High,High,Furniture,Office Supplies,Jumbo Box,Small Pack,Bretford CR4500 Series Slim Rectangular Table,Fiskars® Softgrip Scissors,Tables,"Scissors, Rulers and Trimmers",British Columbia,British Columbia,West,West,4478,4477,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,Delivery Truck,Express Air,,,,0.05,0.03,0,1,1,39,29,0.66,0.57,275.93,20.76,13244.04,321.95,84.84,3.37,348.21,10.98
Sandra Flanagan,Sandra Flanagan,Home Office,Home Office,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,3333,3333,Not Specified,Not Specified,Office Supplies,Office Supplies,Small Box,Small Box,Belkin F5C206VTEL 6 Outlet Surge,Xerox 207,Appliances,Paper,Ontario,Ontario,Ontario,Ontario,481,482,9/17/2012 12:00:00 AM,9/15/2012 12:00:00 AM,Regular Air,Regular Air,3333,,,0.08,0.08,0,1,1,42,9,0.55,0.37,162.17,-24.09,927.97,59.05,4.5,5.4,22.98,6.48
Sandra Flanagan,Sandra Flanagan,Home Office,Home Office,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,3333,3333,Not Specified,Not Specified,Office Supplies,Office Supplies,Small Box,Small Box,Xerox 207,Belkin F5C206VTEL 6 Outlet Surge,Paper,Appliances,Ontario,Ontario,Ontario,Ontario,482,481,9/15/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.08,0.08,0,1,1,9,42,0.37,0.55,-24.09,162.17,59.05,927.97,5.4,4.5,6.48,22.98
Peter McVee,Peter McVee,Small Business,Small Business,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,32640,32640,High,High,Office Supplies,Office Supplies,Small Box,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Xerox 1881,Binders and Binder Accessories,Paper,Quebec,Quebec,Quebec,Quebec,4587,4588,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Regular Air,Express Air,,,,0.04,0.04,0,1,1,18,12,0.37,0.38,-35.558,3.91,126.69,162.11,5.48,6.47,6.81,12.28
Peter McVee,Peter McVee,Small Business,Small Business,9/15/2012 12:00:00 AM,9/15/2012 12:00:00 AM,32640,32640,High,High,Office Supplies,Office Supplies,Small Box,Small Box,Xerox 1881,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Paper,Binders and Binder Accessories,Quebec,Quebec,Quebec,Quebec,4588,4587,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Express Air,Regular Air,,,32640,0.04,0.04,0,1,1,12,18,0.38,0.37,3.91,-35.558,162.11,126.69,6.47,5.48,12.28,6.81
Tanja Norvell,Tanja Norvell,Corporate,Corporate,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,3810,3810,Critical,Critical,Office Supplies,Office Supplies,Large Box,Small Box,Hoover Portapower™ Portable Vacuum,Avery 479,Appliances,Labels,Manitoba,Manitoba,Prarie,Prarie,563,564,9/18/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Regular Air,Express Air,3810,,,0.09,0.04,0,1,1,40,25,0.6,0.39,-1845.66,35.09,221.86,78.26,49,0.5,4.48,2.61
Tanja Norvell,Tanja Norvell,Corporate,Corporate,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,3810,3810,Critical,Critical,Office Supplies,Office Supplies,Small Box,Large Box,Avery 479,Hoover Portapower™ Portable Vacuum,Labels,Appliances,Manitoba,Manitoba,Prarie,Prarie,564,563,9/18/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Express Air,Regular Air,,,,0.04,0.09,0,1,1,25,40,0.39,0.6,35.09,-1845.66,78.26,221.86,0.5,49,2.61,4.48
Susan Vittorini,Susan Vittorini,Corporate,Corporate,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,31684,31684,Critical,Critical,Office Supplies,Office Supplies,Wrap Bag,Small Box,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","Tenex File Box, Personal Filing Tote with Lid, Black",Paper,Storage & Organization,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,4446,4447,9/19/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Regular Air,Express Air,,,,0.02,0.04,0,1,1,15,28,0.39,0.59,23.48,-328.18,89.97,456.91,1.46,17.78,5.68,15.51
Susan Vittorini,Susan Vittorini,Corporate,Corporate,9/16/2012 12:00:00 AM,9/16/2012 12:00:00 AM,31684,31684,Critical,Critical,Office Supplies,Office Supplies,Small Box,Wrap Bag,"Tenex File Box, Personal Filing Tote with Lid, Black","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Storage & Organization,Paper,Northwest Territories,Northwest Territories,Northwest Territories,Northwest Territories,4447,4446,9/18/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Express Air,Regular Air,,,,0.04,0.02,0,1,1,28,15,0.59,0.39,-328.18,23.48,456.91,89.97,17.78,1.46,15.51,5.68
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Office Supplies,Office Supplies,Small Box,Wrap Bag,2300 Heavy-Duty Transfer File Systems by Perma,White GlueTop Scratch Pads,Storage & Organization,Paper,Quebec,Quebec,Quebec,Quebec,7872,7871,9/18/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.06,0.04,0,1,1,47,25,0.66,0.39,-37.27,151.4,1200.7,377.37,8.79,1.97,24.98,15.04
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Technology,Office Supplies,Jumbo Box,Wrap Bag,Panasonic KX-P3626 Dot Matrix Printer,White GlueTop Scratch Pads,Office Machines,Paper,Quebec,Quebec,Quebec,Quebec,7870,7871,9/19/2012 12:00:00 AM,9/17/2012 12:00:00 AM,Delivery Truck,Regular Air,,,,0.06,0.04,0,1,1,22,25,0.59,0.39,1869.86,151.4,11022.53,377.37,16.63,1.97,517.48,15.04
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Office Supplies,Office Supplies,Wrap Bag,Small Box,White GlueTop Scratch Pads,2300 Heavy-Duty Transfer File Systems by Perma,Paper,Storage & Organization,Quebec,Quebec,Quebec,Quebec,7871,7872,9/17/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Regular Air,Regular Air,,,,0.04,0.06,0,1,1,25,47,0.39,0.66,151.4,-37.27,377.37,1200.7,1.97,8.79,15.04,24.98
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Technology,Office Supplies,Jumbo Box,Small Box,Panasonic KX-P3626 Dot Matrix Printer,2300 Heavy-Duty Transfer File Systems by Perma,Office Machines,Storage & Organization,Quebec,Quebec,Quebec,Quebec,7870,7872,9/19/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Delivery Truck,Regular Air,,,,0.06,0.06,0,1,1,22,47,0.59,0.66,1869.86,-37.27,11022.53,1200.7,16.63,8.79,517.48,24.98
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Office Supplies,Technology,Wrap Bag,Jumbo Box,White GlueTop Scratch Pads,Panasonic KX-P3626 Dot Matrix Printer,Paper,Office Machines,Quebec,Quebec,Quebec,Quebec,7871,7870,9/17/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Delivery Truck,,,,0.04,0.06,0,1,1,25,22,0.39,0.59,151.4,1869.86,377.37,11022.53,1.97,16.63,15.04,517.48
Shirley Daniels,Shirley Daniels,Corporate,Corporate,9/17/2012 12:00:00 AM,9/17/2012 12:00:00 AM,56291,56291,Not Specified,Not Specified,Office Supplies,Technology,Small Box,Jumbo Box,2300 Heavy-Duty Transfer File Systems by Perma,Panasonic KX-P3626 Dot Matrix Printer,Storage & Organization,Office Machines,Quebec,Quebec,Quebec,Quebec,7872,7870,9/18/2012 12:00:00 AM,9/19/2012 12:00:00 AM,Regular Air,Delivery Truck,,,,0.06,0.06,0,1,1,47,22,0.66,0.59,-37.27,1869.86,1200.7,11022.53,8.79,16.63,24.98,517.48
Patrick Jones,Patrick Jones,Home Office,Home Office,9/18/2012 12:00:00 AM,9/18/2012 12:00:00 AM,57537,57537,Medium,Medium,Office Supplies,Office Supplies,Small Box,Wrap Bag,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Unpadded Memo Slips,Binders and Binder Accessories,Paper,New Brunswick,New Brunswick,Atlantic,Atlantic,8062,8064,9/19/2012 12:00:00 AM,9/18/2012 12:00:00 AM,Express Air,Regular Air,,,,0.03,0.09,0,1,1,13,4,0.39,0.35,-29.693,-7.08,76.38,18.33,5.24,2.97,4.82,3.98
